        AOA          AOAHT        ELEV         ETAB         DYNP        FXHT         FZHT         MYHT         FXE          FZE          MYE          FXWB         FZWB         MYWB         FXTAB        FZTAB        MYTAB        
     -19.609       23.709       -6.661        7.091         4604   1.2068e+04   5.0473e+04  -4.4935e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1841e+05   6.8912e+05   4.1920e+05   1.1924e+02   3.3470e+02  -2.8202e+03
     -19.609      -20.944       -6.661        7.597         4604  -1.0662e+04  -4.4587e+04   3.9695e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.0489e+03  -1.4609e+04  -3.4854e+03   1.2775e+02   3.5858e+02  -3.0214e+03
     -19.609      -24.756       -6.661        7.640         4604  -1.2602e+04  -5.2702e+04   4.6920e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -2.3071e+03  -2.5161e+04  -6.5209e+03   1.2847e+02   3.6062e+02  -3.0386e+03
     -19.609      -22.550       -6.661        7.615         4604  -1.1479e+04  -4.8006e+04   4.2739e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -9.0510e+02  -2.0725e+04  -5.2549e+03   1.2805e+02   3.5944e+02  -3.0287e+03
     -19.608       23.711       -6.661        7.091         4604   1.2069e+04   5.0477e+04  -4.4939e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1850e+05   6.8922e+05   4.1929e+05   1.1924e+02   3.3470e+02  -2.8202e+03
     -19.608      -20.942       -6.661        7.597         4604  -1.0661e+04  -4.4583e+04   3.9691e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.0841e+03  -1.4499e+04  -3.4536e+03   1.2775e+02   3.5858e+02  -3.0214e+03
     -19.608      -24.754       -6.661        7.640         4604  -1.2601e+04  -5.2698e+04   4.6916e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -2.2653e+03  -2.5028e+04  -6.4831e+03   1.2847e+02   3.6062e+02  -3.0386e+03
     -19.608      -22.548       -6.661        7.615         4604  -1.1478e+04  -4.8002e+04   4.2735e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -8.6699e+02  -2.0605e+04  -5.2204e+03   1.2805e+02   3.5944e+02  -3.0287e+03
     -19.608       23.713       -6.661        7.091         4604   1.2070e+04   5.0482e+04  -4.4943e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1859e+05   6.8932e+05   4.1939e+05   1.1924e+02   3.3470e+02  -2.8202e+03
     -19.608      -20.940       -6.661        7.597         4604  -1.0659e+04  -4.4579e+04   3.9688e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.1202e+03  -1.4387e+04  -3.4208e+03   1.2774e+02   3.5858e+02  -3.0214e+03
     -19.608      -24.752       -6.661        7.640         4604  -1.2600e+04  -5.2693e+04   4.6912e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -2.2223e+03  -2.4891e+04  -6.4444e+03   1.2847e+02   3.6062e+02  -3.0386e+03
     -19.608      -22.546       -6.661        7.615         4604  -1.1477e+04  -4.7997e+04   4.2731e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -8.2784e+02  -2.0482e+04  -5.1850e+03   1.2805e+02   3.5944e+02  -3.0287e+03
     -19.608       23.715       -6.661        7.091         4604   1.2071e+04   5.0486e+04  -4.4947e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1868e+05   6.8943e+05   4.1949e+05   1.1924e+02   3.3470e+02  -2.8202e+03
     -19.608      -20.939       -6.661        7.597         4604  -1.0658e+04  -4.4575e+04   3.9684e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.1573e+03  -1.4272e+04  -3.3871e+03   1.2774e+02   3.5858e+02  -3.0214e+03
     -19.608      -24.750       -6.661        7.640         4604  -1.2599e+04  -5.2689e+04   4.6908e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -2.1782e+03  -2.4751e+04  -6.4046e+03   1.2847e+02   3.6062e+02  -3.0386e+03
     -19.608      -22.544       -6.661        7.615         4604  -1.1476e+04  -4.7993e+04   4.2727e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -7.8765e+02  -2.0355e+04  -5.1486e+03   1.2805e+02   3.5944e+02  -3.0287e+03
     -19.608       23.717       -6.661        7.091         4604   1.2072e+04   5.0490e+04  -4.4951e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1878e+05   6.8954e+05   4.1959e+05   1.1923e+02   3.3470e+02  -2.8202e+03
     -19.608      -20.937       -6.661        7.597         4604  -1.0657e+04  -4.4571e+04   3.9680e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.1954e+03  -1.4153e+04  -3.3525e+03   1.2774e+02   3.5858e+02  -3.0214e+03
     -19.608      -24.748       -6.661        7.640         4604  -1.2598e+04  -5.2685e+04   4.6904e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -2.1330e+03  -2.4608e+04  -6.3637e+03   1.2847e+02   3.6062e+02  -3.0386e+03
     -19.608      -22.542       -6.661        7.615         4604  -1.1475e+04  -4.7989e+04   4.2724e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -7.4640e+02  -2.0225e+04  -5.1113e+03   1.2805e+02   3.5944e+02  -3.0287e+03
     -19.608       23.719       -6.661        7.091         4604   1.2073e+04   5.0494e+04  -4.4955e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1888e+05   6.8964e+05   4.1969e+05   1.1923e+02   3.3470e+02  -2.8202e+03
     -19.608      -20.935       -6.661        7.597         4604  -1.0656e+04  -4.4566e+04   3.9677e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.2346e+03  -1.4032e+04  -3.3170e+03   1.2774e+02   3.5858e+02  -3.0214e+03
     -19.608      -24.746       -6.661        7.640         4604  -1.2596e+04  -5.2680e+04   4.6900e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -2.0866e+03  -2.4461e+04  -6.3219e+03   1.2847e+02   3.6062e+02  -3.0386e+03
     -19.608      -22.540       -6.661        7.615         4604  -1.1474e+04  -4.7985e+04   4.2720e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -7.0411e+02  -2.0092e+04  -5.0731e+03   1.2805e+02   3.5944e+02  -3.0287e+03
     -19.608       23.721       -6.661        7.091         4604   1.2074e+04   5.0499e+04  -4.4958e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1898e+05   6.8976e+05   4.1980e+05   1.1923e+02   3.3469e+02  -2.8202e+03
     -19.608      -20.933       -6.661        7.597         4604  -1.0655e+04  -4.4562e+04   3.9673e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.2747e+03  -1.3907e+04  -3.2806e+03   1.2774e+02   3.5858e+02  -3.0214e+03
     -19.608      -24.744       -6.661        7.640         4604  -1.2595e+04  -5.2676e+04   4.6896e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -2.0390e+03  -2.4310e+04  -6.2790e+03   1.2847e+02   3.6062e+02  -3.0386e+03
     -19.608      -22.538       -6.661        7.615         4604  -1.1473e+04  -4.7980e+04   4.2716e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -6.6077e+02  -1.9956e+04  -5.0339e+03   1.2805e+02   3.5944e+02  -3.0287e+03
     -19.608       23.723       -6.661        7.091         4604   1.2075e+04   5.0503e+04  -4.4962e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1908e+05   6.8987e+05   4.1991e+05   1.1923e+02   3.3469e+02  -2.8202e+03
     -19.608      -20.931       -6.661        7.597         4604  -1.0654e+04  -4.4558e+04   3.9669e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.3158e+03  -1.3780e+04  -3.2433e+03   1.2774e+02   3.5858e+02  -3.0214e+03
     -19.608      -24.742       -6.661        7.640         4604  -1.2594e+04  -5.2672e+04   4.6893e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -1.9904e+03  -2.4156e+04  -6.2351e+03   1.2847e+02   3.6062e+02  -3.0386e+03
     -19.608      -22.536       -6.661        7.615         4604  -1.1472e+04  -4.7976e+04   4.2712e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -6.1639e+02  -1.9817e+04  -4.9937e+03   1.2805e+02   3.5944e+02  -3.0286e+03
     -19.608       23.725       -6.661        7.091         4604   1.2076e+04   5.0507e+04  -4.4966e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1919e+05   6.8999e+05   4.2003e+05   1.1923e+02   3.3469e+02  -2.8202e+03
     -19.608      -20.929       -6.661        7.597         4604  -1.0653e+04  -4.4554e+04   3.9666e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.3579e+03  -1.3649e+04  -3.2051e+03   1.2774e+02   3.5858e+02  -3.0214e+03
     -19.608      -24.740       -6.661        7.640         4604  -1.2593e+04  -5.2667e+04   4.6889e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -1.9406e+03  -2.3998e+04  -6.1902e+03   1.2847e+02   3.6062e+02  -3.0386e+03
     -19.608      -22.534       -6.661        7.615         4604  -1.1471e+04  -4.7972e+04   4.2709e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -5.7096e+02  -1.9674e+04  -4.9526e+03   1.2805e+02   3.5944e+02  -3.0286e+03
     -19.608       23.727       -6.661        7.091         4604   1.2077e+04   5.0512e+04  -4.4970e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1930e+05   6.9011e+05   4.2014e+05   1.1923e+02   3.3469e+02  -2.8201e+03
     -19.608      -20.927       -6.661        7.597         4604  -1.0652e+04  -4.4550e+04   3.9662e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.4010e+03  -1.3515e+04  -3.1660e+03   1.2774e+02   3.5858e+02  -3.0214e+03
     -19.608      -24.738       -6.661        7.640         4604  -1.2592e+04  -5.2663e+04   4.6885e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -1.8897e+03  -2.3836e+04  -6.1442e+03   1.2847e+02   3.6061e+02  -3.0386e+03
     -19.608      -22.532       -6.661        7.615         4604  -1.1469e+04  -4.7968e+04   4.2705e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -5.2448e+02  -1.9528e+04  -4.9106e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.608       23.729       -6.661        7.091         4604   1.2078e+04   5.0516e+04  -4.4974e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   4.1941e+05   6.9023e+05   4.2026e+05   1.1923e+02   3.3469e+02  -2.8201e+03
     -19.608      -20.925       -6.661        7.597         4604  -1.0651e+04  -4.4546e+04   3.9658e+05  -1.8747e+03  -7.8167e+03   6.9568e+04   1.4451e+03  -1.3378e+04  -3.1260e+03   1.2774e+02   3.5857e+02  -3.0214e+03
     -19.608      -24.736       -6.661        7.640         4604  -1.2591e+04  -5.2658e+04   4.6881e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -1.8376e+03  -2.3672e+04  -6.0972e+03   1.2846e+02   3.6061e+02  -3.0386e+03
     -19.608      -22.530       -6.661        7.615         4604  -1.1468e+04  -4.7963e+04   4.2701e+05  -1.8747e+03  -7.8167e+03   6.9568e+04  -4.7696e+02  -1.9379e+04  -4.8676e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.608       23.731       -6.661        7.091         4604   1.2079e+04   5.0520e+04  -4.4977e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   4.1953e+05   6.9036e+05   4.2038e+05   1.1923e+02   3.3469e+02  -2.8201e+03
     -19.608      -20.923       -6.661        7.597         4604  -1.0650e+04  -4.4541e+04   3.9655e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   1.4902e+03  -1.3238e+04  -3.0850e+03   1.2774e+02   3.5857e+02  -3.0214e+03
     -19.608      -24.734       -6.661        7.640         4604  -1.2590e+04  -5.2654e+04   4.6877e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -1.7845e+03  -2.3503e+04  -6.0492e+03   1.2846e+02   3.6061e+02  -3.0386e+03
     -19.608      -22.528       -6.661        7.615         4604  -1.1467e+04  -4.7959e+04   4.2697e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -4.2839e+02  -1.9226e+04  -4.8237e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.608       23.733       -6.661        7.091         4604   1.2080e+04   5.0524e+04  -4.4981e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   4.1964e+05   6.9049e+05   4.2050e+05   1.1923e+02   3.3469e+02  -2.8201e+03
     -19.608      -20.921       -6.661        7.597         4604  -1.0649e+04  -4.4537e+04   3.9651e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   1.5363e+03  -1.3095e+04  -3.0432e+03   1.2774e+02   3.5857e+02  -3.0214e+03
     -19.608      -24.732       -6.661        7.640         4604  -1.2589e+04  -5.2650e+04   4.6873e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -1.7301e+03  -2.3331e+04  -6.0002e+03   1.2846e+02   3.6061e+02  -3.0386e+03
     -19.608      -22.526       -6.661        7.615         4604  -1.1466e+04  -4.7955e+04   4.2694e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -3.7878e+02  -1.9071e+04  -4.7788e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.608       23.735       -6.661        7.090         4604   1.2081e+04   5.0529e+04  -4.4985e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   4.1976e+05   6.9062e+05   4.2063e+05   1.1923e+02   3.3469e+02  -2.8201e+03
     -19.608      -20.919       -6.661        7.596         4604  -1.0648e+04  -4.4533e+04   3.9647e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   1.5834e+03  -1.2950e+04  -3.0004e+03   1.2774e+02   3.5857e+02  -3.0214e+03
     -19.608      -24.729       -6.661        7.640         4604  -1.2588e+04  -5.2645e+04   4.6869e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -1.6747e+03  -2.3156e+04  -5.9501e+03   1.2846e+02   3.6061e+02  -3.0385e+03
     -19.608      -22.524       -6.661        7.615         4604  -1.1465e+04  -4.7951e+04   4.2690e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -3.2812e+02  -1.8912e+04  -4.7329e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.608       23.737       -6.661        7.090         4604   1.2082e+04   5.0533e+04  -4.4989e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   4.1988e+05   6.9076e+05   4.2076e+05   1.1923e+02   3.3469e+02  -2.8201e+03
     -19.608      -20.917       -6.661        7.596         4604  -1.0647e+04  -4.4529e+04   3.9643e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   1.6315e+03  -1.2801e+04  -2.9568e+03   1.2773e+02   3.5857e+02  -3.0214e+03
     -19.608      -24.727       -6.661        7.640         4604  -1.2587e+04  -5.2641e+04   4.6865e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -1.6181e+03  -2.2977e+04  -5.8990e+03   1.2846e+02   3.6061e+02  -3.0385e+03
     -19.608      -22.522       -6.661        7.615         4604  -1.1464e+04  -4.7946e+04   4.2686e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -2.7642e+02  -1.8750e+04  -4.6861e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.607       23.739       -6.661        7.090         4604   1.2083e+04   5.0537e+04  -4.4993e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   4.2001e+05   6.9089e+05   4.2089e+05   1.1923e+02   3.3469e+02  -2.8201e+03
     -19.607      -20.915       -6.661        7.596         4604  -1.0646e+04  -4.4525e+04   3.9640e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   1.6806e+03  -1.2648e+04  -2.9122e+03   1.2773e+02   3.5857e+02  -3.0214e+03
     -19.607      -24.725       -6.661        7.640         4604  -1.2585e+04  -5.2636e+04   4.6861e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -1.5604e+03  -2.2794e+04  -5.8469e+03   1.2846e+02   3.6061e+02  -3.0385e+03
     -19.607      -22.520       -6.661        7.615         4604  -1.1463e+04  -4.7942e+04   4.2682e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -2.2368e+02  -1.8584e+04  -4.6384e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.607       23.741       -6.661        7.090         4604   1.2084e+04   5.0542e+04  -4.4997e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   4.2014e+05   6.9103e+05   4.2102e+05   1.1922e+02   3.3469e+02  -2.8201e+03
     -19.607      -20.913       -6.661        7.596         4604  -1.0645e+04  -4.4521e+04   3.9636e+05  -1.8746e+03  -7.8167e+03   6.9568e+04   1.7306e+03  -1.2493e+04  -2.8668e+03   1.2773e+02   3.5857e+02  -3.0214e+03
     -19.607      -24.723       -6.661        7.640         4604  -1.2584e+04  -5.2632e+04   4.6857e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -1.5016e+03  -2.2609e+04  -5.7938e+03   1.2846e+02   3.6061e+02  -3.0385e+03
     -19.607      -22.518       -6.661        7.615         4604  -1.1462e+04  -4.7938e+04   4.2678e+05  -1.8746e+03  -7.8167e+03   6.9568e+04  -1.6990e+02  -1.8416e+04  -4.5897e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.607       23.743       -6.661        7.090         4604   1.2085e+04   5.0546e+04  -4.5000e+05  -1.8746e+03  -7.8167e+03   6.9569e+04   4.2026e+05   6.9117e+05   4.2116e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.911       -6.661        7.596         4604  -1.0644e+04  -4.4516e+04   3.9632e+05  -1.8746e+03  -7.8167e+03   6.9569e+04   1.7817e+03  -1.2335e+04  -2.8204e+03   1.2773e+02   3.5857e+02  -3.0214e+03
     -19.607      -24.721       -6.661        7.640         4604  -1.2583e+04  -5.2627e+04   4.6854e+05  -1.8746e+03  -7.8167e+03   6.9569e+04  -1.4417e+03  -2.2419e+04  -5.7396e+03   1.2846e+02   3.6061e+02  -3.0385e+03
     -19.607      -22.516       -6.661        7.615         4604  -1.1461e+04  -4.7934e+04   4.2675e+05  -1.8746e+03  -7.8167e+03   6.9569e+04  -1.1508e+02  -1.8244e+04  -4.5401e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.607       23.745       -6.661        7.090         4604   1.2086e+04   5.0550e+04  -4.5004e+05  -1.8746e+03  -7.8167e+03   6.9569e+04   4.2040e+05   6.9132e+05   4.2130e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.909       -6.661        7.596         4604  -1.0643e+04  -4.4512e+04   3.9629e+05  -1.8746e+03  -7.8167e+03   6.9569e+04   1.8338e+03  -1.2174e+04  -2.7731e+03   1.2773e+02   3.5857e+02  -3.0213e+03
     -19.607      -24.719       -6.661        7.640         4604  -1.2582e+04  -5.2623e+04   4.6850e+05  -1.8746e+03  -7.8167e+03   6.9569e+04  -1.3806e+03  -2.2226e+04  -5.6845e+03   1.2846e+02   3.6061e+02  -3.0385e+03
     -19.607      -22.514       -6.661        7.615         4604  -1.1460e+04  -4.7929e+04   4.2671e+05  -1.8746e+03  -7.8167e+03   6.9569e+04  -5.9215e+01  -1.8069e+04  -4.4895e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.607       23.747       -6.661        7.090         4604   1.2087e+04   5.0554e+04  -4.5008e+05  -1.8746e+03  -7.8167e+03   6.9569e+04   4.2053e+05   6.9147e+05   4.2144e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.907       -6.661        7.596         4604  -1.0642e+04  -4.4508e+04   3.9625e+05  -1.8746e+03  -7.8167e+03   6.9569e+04   1.8868e+03  -1.2010e+04  -2.7250e+03   1.2773e+02   3.5857e+02  -3.0213e+03
     -19.607      -24.717       -6.661        7.640         4604  -1.2581e+04  -5.2619e+04   4.6846e+05  -1.8746e+03  -7.8167e+03   6.9569e+04  -1.3184e+03  -2.2030e+04  -5.6283e+03   1.2846e+02   3.6060e+02  -3.0385e+03
     -19.607      -22.512       -6.661        7.615         4604  -1.1459e+04  -4.7925e+04   4.2667e+05  -1.8746e+03  -7.8167e+03   6.9569e+04  -2.3162e+00  -1.7891e+04  -4.4380e+03   1.2804e+02   3.5943e+02  -3.0286e+03
     -19.607       23.749       -6.661        7.090         4604   1.2088e+04   5.0559e+04  -4.5012e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   4.2067e+05   6.9162e+05   4.2158e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.905       -6.661        7.596         4604  -1.0641e+04  -4.4504e+04   3.9621e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   1.9408e+03  -1.1843e+04  -2.6759e+03   1.2773e+02   3.5857e+02  -3.0213e+03
     -19.607      -24.715       -6.661        7.639         4604  -1.2580e+04  -5.2614e+04   4.6842e+05  -1.8746e+03  -7.8168e+03   6.9569e+04  -1.2551e+03  -2.1830e+04  -5.5711e+03   1.2846e+02   3.6060e+02  -3.0385e+03
     -19.607      -22.510       -6.661        7.615         4604  -1.1458e+04  -4.7921e+04   4.2663e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   5.5619e+01  -1.7709e+04  -4.3855e+03   1.2804e+02   3.5942e+02  -3.0286e+03
     -19.607       23.751       -6.661        7.090         4604   1.2089e+04   5.0563e+04  -4.5016e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   4.2081e+05   6.9177e+05   4.2173e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.903       -6.661        7.596         4604  -1.0640e+04  -4.4500e+04   3.9617e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   1.9959e+03  -1.1673e+04  -2.6259e+03   1.2773e+02   3.5857e+02  -3.0213e+03
     -19.607      -24.713       -6.661        7.639         4604  -1.2579e+04  -5.2610e+04   4.6838e+05  -1.8746e+03  -7.8168e+03   6.9569e+04  -1.1907e+03  -2.1627e+04  -5.5128e+03   1.2845e+02   3.6060e+02  -3.0385e+03
     -19.607      -22.508       -6.661        7.614         4604  -1.1457e+04  -4.7916e+04   4.2659e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   1.1459e+02  -1.7525e+04  -4.3321e+03   1.2803e+02   3.5942e+02  -3.0286e+03
     -19.607       23.753       -6.661        7.090         4604   1.2090e+04   5.0567e+04  -4.5020e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   4.2095e+05   6.9193e+05   4.2188e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.901       -6.661        7.596         4604  -1.0639e+04  -4.4495e+04   3.9614e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   2.0519e+03  -1.1500e+04  -2.5750e+03   1.2773e+02   3.5856e+02  -3.0213e+03
     -19.607      -24.711       -6.661        7.639         4604  -1.2578e+04  -5.2605e+04   4.6834e+05  -1.8746e+03  -7.8168e+03   6.9569e+04  -1.1251e+03  -2.1420e+04  -5.4536e+03   1.2845e+02   3.6060e+02  -3.0385e+03
     -19.607      -22.506       -6.661        7.614         4604  -1.1456e+04  -4.7912e+04   4.2656e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   1.7459e+02  -1.7337e+04  -4.2778e+03   1.2803e+02   3.5942e+02  -3.0286e+03
     -19.607       23.755       -6.661        7.090         4604   1.2091e+04   5.0572e+04  -4.5024e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   4.2109e+05   6.9209e+05   4.2203e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.899       -6.661        7.596         4604  -1.0638e+04  -4.4491e+04   3.9610e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   2.1089e+03  -1.1324e+04  -2.5232e+03   1.2773e+02   3.5856e+02  -3.0213e+03
     -19.607      -24.709       -6.661        7.639         4604  -1.2577e+04  -5.2601e+04   4.6830e+05  -1.8746e+03  -7.8168e+03   6.9569e+04  -1.0585e+03  -2.1210e+04  -5.3934e+03   1.2845e+02   3.6060e+02  -3.0385e+03
     -19.607      -22.504       -6.661        7.614         4604  -1.1455e+04  -4.7908e+04   4.2652e+05  -1.8746e+03  -7.8168e+03   6.9569e+04   2.3562e+02  -1.7147e+04  -4.2225e+03   1.2803e+02   3.5942e+02  -3.0286e+03
     -19.607       23.757       -6.661        7.090         4604   1.2092e+04   5.0576e+04  -4.5027e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2124e+05   6.9225e+05   4.2219e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.897       -6.661        7.596         4604  -1.0637e+04  -4.4487e+04   3.9606e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.1668e+03  -1.1145e+04  -2.4706e+03   1.2773e+02   3.5856e+02  -3.0213e+03
     -19.607      -24.707       -6.661        7.639         4604  -1.2575e+04  -5.2597e+04   4.6826e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -9.9068e+02  -2.0996e+04  -5.3321e+03   1.2845e+02   3.6060e+02  -3.0385e+03
     -19.607      -22.502       -6.661        7.614         4604  -1.1453e+04  -4.7904e+04   4.2648e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.9769e+02  -1.6953e+04  -4.1663e+03   1.2803e+02   3.5942e+02  -3.0286e+03
     -19.607       23.759       -6.661        7.090         4604   1.2093e+04   5.0580e+04  -4.5031e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2139e+05   6.9241e+05   4.2235e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.895       -6.661        7.596         4604  -1.0636e+04  -4.4483e+04   3.9603e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.2258e+03  -1.0962e+04  -2.4170e+03   1.2773e+02   3.5856e+02  -3.0213e+03
     -19.607      -24.705       -6.661        7.639         4604  -1.2574e+04  -5.2592e+04   4.6822e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -9.2180e+02  -2.0779e+04  -5.2698e+03   1.2845e+02   3.6060e+02  -3.0385e+03
     -19.607      -22.500       -6.661        7.614         4604  -1.1452e+04  -4.7899e+04   4.2644e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   3.6078e+02  -1.6755e+04  -4.1091e+03   1.2803e+02   3.5942e+02  -3.0285e+03
     -19.607       23.761       -6.661        7.090         4604   1.2094e+04   5.0585e+04  -4.5035e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2154e+05   6.9258e+05   4.2251e+05   1.1922e+02   3.3468e+02  -2.8201e+03
     -19.607      -20.893       -6.661        7.596         4604  -1.0634e+04  -4.4479e+04   3.9599e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.2857e+03  -1.0777e+04  -2.3625e+03   1.2772e+02   3.5856e+02  -3.0213e+03
     -19.607      -24.702       -6.661        7.639         4604  -1.2573e+04  -5.2588e+04   4.6818e+05  -1.8745e+03  -7.8168e+03   6.9569e+04  -8.5181e+02  -2.0559e+04  -5.2065e+03   1.2845e+02   3.6060e+02  -3.0385e+03
     -19.607      -22.498       -6.661        7.614         4604  -1.1451e+04  -4.7895e+04   4.2640e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2489e+02  -1.6555e+04  -4.0510e+03   1.2803e+02   3.5942e+02  -3.0285e+03
     -19.607       23.763       -6.661        7.090         4604   1.2095e+04   5.0589e+04  -4.5039e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   4.2169e+05   6.9275e+05   4.2267e+05   1.1922e+02   3.3468e+02  -2.8200e+03
     -19.607      -20.891       -6.661        7.596         4604  -1.0633e+04  -4.4474e+04   3.9595e+05  -1.8745e+03  -7.8168e+03   6.9569e+04   2.3466e+03  -1.0590e+04  -2.3072e+03   1.2772e+02   3.5856e+02  -3.0213e+03
